,TrackID,Genre,SongNumber,TrackID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
349,TRAGFPP128E078F34C,Rock,792,TRAGFPP128E078F34C,14421,b'Gran Turismo',b'AREHK7O1187B9ADDD7',,b'J\xef\xbf\xbdping Sweden',,b'The Cardigans',0.0,296.85506,3,0.0,145.271,4,0.735,b'Paralyzed',1998
350,TRAGHBP128E0793AF7,Rock,914,TRAGHBP128E0793AF7,16027,b'Message In A Box',b'ARIPLUN1187B99B9F9',,b'London England',,b'The Police',0.0,313.70404,9,0.832,85.207,5,0.847,b'Wrapped Around Your Finger',1983
351,TRAGJFW12903C9D027,Blues,696,TRAGJFW12903C9D027,570577,b'101 Great Black Gospel_ Vol. 4',b'ARNG61X1187B98C7DF',33.43451,b'Talladega AL',-86.10269,b'Five Blind Boys of Alabama',0.0,131.81342,10,0.529,93.417,4,1.0,"""b""I've Got a Home""""",2008
352,TRAGJPA128F92F9665,Rock,703,TRAGJPA128F92F9665,394700,b'No Line On The Horizon',b'ARUJ5A41187FB3F5F1',,b'Dublin Ireland',,b'U2',0.0,316.96934,7,0.537,187.844,4,0.543,b'FEZ-Being Born',2009
353,TRAGJQL128E078E840,Country,702,TRAGJQL128E078E840,14219,b'The Woman In Me',b'ARUJZFJ1187B9B135F',,b'Timmins Ontario Canada',,b'Shania Twain',0.0,278.54322,6,0.847,82.789,5,0.372,b'Raining On Our Love',1995
354,TRAGKLF128F9315B67,Country,733,TRAGKLF128F9315B67,406825,b'Honky Tonk Rockabillies_ Volume 2',b'ARB1KC91187FB38B13',,b'',,b'Carl Smith',0.0,141.47873,2,0.536,120.546,4,0.93,b'Hey Joe',1993
355,TRAGKTN128F933C68B,Rock,740,TRAGKTN128F933C68B,555129,b'Love Junk',b'ARFK98R1187B9B0552',43.64856,b'Toronto Ontario Canada',-79.38533,b'Pursuit Of Happiness',0.0,151.01342,7,0.088,131.966,4,0.564,b'Down On Him',1988
356,TRAGKXX128F424F3B5,Punk,735,TRAGKXX128F424F3B5,197147,b'Time Warp:  Greatest Hits',b'ARDK6QW1187B9B8D85',53.93063,b'UK - England - Yorkshire',-1.20788,b'UK Subs',0.0,140.30322,10,0.173,123.26,4,0.0,b'Crash Course',1979
357,TRAGLFE128F428566B,Pop,829,TRAGLFE128F428566B,293740,b'Juste Avant',b'ARGDSO91187B9AAB35',,b'',,b'Patrick Bruel',0.0,257.2273,7,0.631,105.994,4,0.933,b'Au Bout De La Marelle',1999
358,TRAGLSU128F145FFB2,Rap,840,TRAGLSU128F145FFB2,25586,b'Exit',b'ARCF06I1187B995398',,b'',,b'K-OS',0.0,235.04934,5,0.402,90.507,4,1.0,b'Heaven Only Knows',2002
359,TRAGLUU12903D024F2,RnB,846,TRAGLUU12903D024F2,606836,b'The Definitive Collection',b'ARXP7MQ1187FB3AC5F',,b'LOWELL',,b'Dave Hollister',0.0,301.87057,1,0.792,113.09,4,1.0,"""b""I'm Wrong""""",2006
360,TRAGNBQ128F149CB93,Rock,669,TRAGNBQ128F149CB93,57000,b'Infinity On High',b'ARSG7NQ1187FB57482',,b'Wilmette IL',,b'Fall Out Boy',0.0,203.91138,2,0.045,140.878,4,0.93,b'The Carpal Tunnel Of Love',2007
361,TRAGNGY12903C9CD76,Rock,666,TRAGNGY12903C9CD76,570488,b'Mind Control',b'ARED2DG1187FB3CB4D',,b'',,b'Tantric',0.0,176.43057,9,0.622,140.111,4,0.994,b'Coming Undone',2009
362,TRAGOVG128F42A963D,Rock,814,TRAGOVG128F42A963D,303436,b'Crossing All Over Vol. 12',b'ARMBTFC1187FB56343',,b'Bakersfield CA',,b'Korn',0.0,231.73179,2,0.182,110.071,4,0.762,b'Make Me Bad',1999
363,TRAGQLG128F9351109,Electronic,674,TRAGQLG128F9351109,647942,b'New Romantics',b'ARBFCK11187FB4C89B',36.17191,b'LAS VEGAS Nevada',-115.13997,b'Brian Eno And David Byrne',0.0,296.33261,1,0.379,118.203,4,0.373,b'The Jezebel Spirit',1981
364,TRAGQQK128F42561AB,Jazz,676,TRAGQQK128F42561AB,199694,b'Meia-Noite',b'ARS8WH31187B9B8B04',,b'',,b'Edu Lobo',0.0,309.52444,2,0.239,84.853,1,0.094,b'Canto Triste',1967
365,TRAGQVO128F145C0AF,Rap,681,TRAGQVO128F145C0AF,24239,b'Step In The Arena',b'ARDSWIE1187FB39056',,b'Boston Massachusettes',,b'Gang Starr',0.0,84.63628,0,0.829,166.092,4,1.0,b'Say Your Prayers',1991
366,TRAGSGF128E0780CA7,Rock,885,TRAGSGF128E0780CA7,307,b'In My Place',b'ARJ7KF01187B98D717',,b'',,b'Coldplay',0.0,274.41587,2,0.194,134.027,4,0.135,b'One I Love',2002
367,TRAGSJQ128F149EF8D,Metal,894,TRAGSJQ128F149EF8D,57839,b'Last Night In Town',b'ARCP94M1187B9B0F56',42.88544,b'Buffalo New York',-78.87846,b'Every Time I Die',0.0,171.59791,9,0.538,93.458,1,0.0,b'California_ Gracefully',2001
368,TRAGSKH12903CCCAA9,Rock,884,TRAGSKH12903CCCAA9,765362,b'Close Calls With Brick Walls / Mother of Mankind',b'ARW2U4O1187FB4408B',,b'New York NY',,b'Andrew W.K.',0.0,165.51138,2,0.0,120.153,4,0.0,"""b""Don't Call Me Andy""""",2006
369,TRAGSOA128E078F934,Reggae,882,TRAGSOA128E078F934,14561,b'Dry & Heavy',b'ARJ2PMY1187FB5B563',,b'NY - Long Island',,b'Burning Spear',0.0,185.5473,0,0.495,122.376,4,0.0,"""b""It's A Long Way Around""""",1977
370,TRAGTPQ128F42920A5,Folk,778,TRAGTPQ128F42920A5,223655,b'Celtic Woman 3',b'ARNCOPS1187FB5A086',,b'',,b'Dolores Keane',0.0,272.5873,5,0.748,149.619,3,0.491,b'Storm In My Heart',1993
371,TRAGTXE128F4229231,Rock,784,TRAGTXE128F4229231,233782,b'Over The Edge',b'ARC15471187FB4640C',38.49809,b'Kansas',-98.32023,b'Hurricane',0.0,236.042,8,0.864,110.177,4,0.131,"""b""I'm On To You""""",1988
372,TRAGUJK128F42A75C3,Rock,899,TRAGUJK128F42A75C3,306057,b'Music To Crash Your Car To',b'AREGV3K1187B9AF614',,b'Los Angeles California',,b'M\xc3\xb6tley Cr\xc3\xbce',0.0,248.55465,7,0.04,115.254,5,0.0,b'Wild Side',1987
373,TRAGVAO128F4289B5D,Rap,765,TRAGVAO128F4289B5D,294998,b'The Infamous',b'AREV2491187B9B017E',,b'Queensbridge NY',,b'Mobb Deep',0.0,298.00444,6,0.48,87.747,4,0.385,b'Up North Trip',1995
374,TRAGVCD128F42A4C01,Rap,757,TRAGVCD128F42A4C01,118939,"""b""Mo' Mega""""",b'AR7H21J1187FB40C69',,b'',,b'Mr. Lif',0.0,327.6273,10,0.584,107.32,3,0.995,b'For You',2006
375,TRAGVTG128F92FE9E2,RnB,762,TRAGVTG128F92FE9E2,342182,b'Spotlight On Jerry Butler',b'AR8XG9J1187FB418C1',33.54243,b'Sunflower MS',-90.53727,b'Jerry Butler',0.0,167.18322,11,0.204,87.758,1,1.0,b'He Will Break Your Heart',1960
376,TRAGWTT128F148CF2C,Rock,652,TRAGWTT128F148CF2C,47538,b'...Somewhere More Familiar',b'AREPD8D1187FB3F5BC',,b'Gainesville FL',,b'Sister Hazel',0.0,332.93016,10,0.914,119.461,4,0.96,b'Cerilene',1997
377,TRAGXBL128F149EBA2,Rock,747,TRAGXBL128F149EBA2,57767,b'Rhino Hi-Five: Crabby Appleton',b'ARLSGUY1187B98AEBC',37.16793,b'USA',-95.84502,b'Crabby Appleton',0.0,186.69669,1,0.361,89.091,1,0.058,b'Go Back',1970
378,TRAGXUZ128F9311745,Country,752,TRAGXUZ128F9311745,623039,b'The Original Johnny Cash Volume 1',b'ARH861H1187B9B799E',,b'Kingsland AR',,b'Johnny Cash',0.0,80.03873,1,0.083,196.303,4,0.572,b'You Tell Me',1959
379,TRAGYJM128EF3466D2,Rock,686,TRAGYJM128EF3466D2,70297,b'Been There All The Time',b'AR9YWMS1187FB43A34',,b'Amherst MA',,b'Dinosaur Jr.',0.0,220.70812,2,0.191,253.357,4,0.506,b'Been There All The Time',2007
380,TRAGZQD128F428E68B,Punk,621,TRAGZQD128F428E68B,106026,b'New Hope For The Wretched',b'AREENKN1187B98F35D',40.71455,b'New York NY',-74.00712,b'Plasmatics',0.0,344.24118,0,0.671,125.363,4,0.94,b'Dream Lover',1980
381,TRAHBEF128F42416F7,Reggae,7540,TRAHBEF128F42416F7,138140,b'Nah No Mercy - The Warlord Scrolls',b'ARMPQIE1187FB3D4EB',,b'Kingston Jamaica',,b'Bounty Killer',0.0,225.25342,7,0.339,96.006,4,0.516,b'Gun Thirsty',2001
382,TRAHBGV128F92F0790,Electronic,7544,TRAHBGV128F92F0790,391019,b'The Perfect Blend',b'ARO7FES1187B9A59BE',43.1763,b'AntwerpBelgium New York',-76.27503,b'M.I.K.E.',0.0,440.52853,6,0.024,135.053,4,0.0,b'Hollow Dream',2006
383,TRAHBNZ128F92FC2A7,Rap,7543,TRAHBNZ128F92FC2A7,614267,b'Another Heist',b'ARXGASQ1187FB3C727',,b'New York NY [Bronx]',,b'Camp Lo',0.0,214.46485,9,0.203,90.983,3,0.467,b'Uptown',2009
384,TRAHBQT128F4213403,Rap,7538,TRAHBQT128F4213403,225509,b'Nia',b'ARTXGGI1187B9B3D58',38.54666,b'Davis CA',-121.74477,b'Blackalicious',0.0,104.93342,1,0.873,60.017,1,0.0,b'Ego Trip by Nikki Giovanni',1999
385,TRAHBXB128F42797AE,Rock,7542,TRAHBXB128F42797AE,290005,b'Jar of flies / Facelift / Dirt',b'ARSW5F51187FB4CFC9',,b'Seattle WA',,b'Alice In Chains',0.0,261.77261,3,0.165,114.758,5,1.0,b'I Know Somethin (Bout You)',1990
386,TRAHCBD128F9336A3E,Reggae,7332,TRAHCBD128F9336A3E,420138,b'From Bam Bam To Cherry Oh! Baby',b'ARANIJI11F4C83EFD2',,b'',,b'Toots & The Maytals',0.0,169.53424,4,0.59,163.748,7,0.641,b'Sweet & Dandy',1984
387,TRAHCDJ128F9310F1C,Electronic,7333,TRAHCDJ128F9310F1C,405085,b'When I Grow Up',b'ARUYVDC12086C11D5C',,b'Stockholm',,b'Fever Ray',0.0,359.36608,0,0.572,122.934,4,1.0,b'When I Grow Up',2009
388,TRAHCVT128F4282806,Rock,7337,TRAHCVT128F4282806,95431,b'Cocked & Re-Loaded (Millenium Edition)',b'ARHONG11187FB3B120',29.78772,b'katy',-95.82333,b'L.A. Guns',0.0,398.44526,1,0.584,150.3,4,0.41,b'Magdalaine',1989
389,TRAHDJL128F9305B80,Rock,7566,TRAHDJL128F9305B80,280736,b'Janis',b'ARS86AJ1187B9B4225',,b'Port Arthur TX',,b'Janis Joplin',0.0,266.23955,4,0.625,80.455,4,0.004,b'Piece Of My Heart',1972
390,TRAHDSO128F426B033,Country,7572,TRAHDSO128F426B033,208882,b'Goodbye My Heart - Country',b'ARN6EWN1187B9A4600',29.89932,b'Port Arthur TX',-93.92938,b'Jimmy Wyble',0.0,181.96853,8,0.424,80.016,7,0.494,b'No More Blues',2005
391,TRAHECO128F9360EB4,Blues,7550,TRAHECO128F9360EB4,653733,b'Positively Beale Street',b'ARUAKAN1187FB48204',39.2794,b'Ocean City NJ',-74.57555,b'Walter Trout',0.0,233.24689,7,0.654,166.411,4,0.81,b'Obstacles in My Way',1997
392,TRAHEEY128F9335ECD,Rap,7549,TRAHEEY128F9335ECD,636998,b'Face Drop',b'AR9LJ9D1187FB4303D',18.01571,b'Kingston Jamaica',-76.79731,b'Sean Kingston',0.0,184.58077,2,0.133,168.02,4,0.777,b'Face Drop',2009
393,TRAHEII128F9307D9A,Blues,7553,TRAHEII128F9307D9A,566576,b'Southern Blues Volume 2',b'ARE36MM1187B991E50',31.1689,b'Couchman TX',-100.07715,b'Blind Lemon Jefferson',0.0,165.35465,5,0.348,132.59,1,0.209,b'Gone Dead On You Blues',1972
394,TRAHEWR128F422BDF8,Rock,7558,TRAHEWR128F422BDF8,234700,"""b""Whole Lot Of Leavin'""""",b'ARDVZTE1187FB5A0A1',,b'Sayreville NJ',,b'Bon Jovi',0.0,286.35383,1,0.686,134.293,4,0.0,b'I Love This Town',2007
395,TRAHFHR12903CCCAF8,Rock,7481,TRAHFHR12903CCCAF8,765362,b'Close Calls With Brick Walls / Mother of Mankind',b'ARW2U4O1187FB4408B',,b'New York NY',,b'Andrew W.K.',0.0,127.4771,2,0.81,161.874,1,0.0,b'Can You Dance With Me?',2006
396,TRAHFOU128F42B3F2A,Rap,7472,TRAHFOU128F42B3F2A,309106,b'The 18th Letter',b'AR8B1WY1187FB38366',,b'Long Island NY',,b'Rakim',0.0,79.93424,0,0.279,50.059,4,0.0,b'Outro',1997
397,TRAHFQG128F149892A,RnB,7473,TRAHFQG128F149892A,55301,"""b""I Just Can't Help Myself""""",b'ARB29H41187B98F0EF',41.88415,b'Chicago',-87.63241,b'Terry Callier',0.0,258.19383,7,0.675,92.927,3,1.0,b'Satin Doll',2007
398,TRAHHMV12903CD0B0D,Pop,7614,TRAHHMV12903CD0B0D,589319,b'This Is Us',b'AR3JMC51187B9AE49D',28.53823,b'Orlando FL',-81.37739,b'Backstreet Boys',0.0,228.38812,6,0.296,122.988,4,0.317,b'PDA',2009
399,TRAHIJE128F4243356,Rock,7485,TRAHIJE128F4243356,246583,b'Humid Teenage Mediocrity',b'ARN2C4X1187B9B363C',26.12367,b'Ft. Lauderdale FLORIDA',-80.14356,b'Jack Off Jill',0.0,149.36771,8,0.436,177.866,1,0.0,b'Horrible',1995
400,TRAHIPA128F4279744,Rock,7492,TRAHIPA128F4279744,290001,b'Live',b'ARMSL551187FB3F4B0',,b'',,"""b""K's Choice""""",0.0,207.56853,9,0.326,171.648,4,0.437,b'Another Year',2000
401,TRAHIZR128F148D3D1,Rock,7488,TRAHIZR128F148D3D1,47633,"""b""Greatest Hits: The A&M Years '87- '94""""",b'AR5LE4K1187FB4C3BE',,b'Indianapolis IN',,b'John Hiatt',0.0,239.5424,9,0.443,181.355,4,0.472,b'Memphis In The Meantime',1987
402,TRAHKRO128F9320EA7,Rock,7405,TRAHKRO128F9320EA7,358351,b'World Container',b'ARUHYH21187B98BA89',44.23153,b'Kingston Ontario Canada',-76.47933,b'The Tragically Hip',0.0,219.89832,4,0.447,165.224,3,0.855,b'The Drop-Off',2006
403,TRAHLDG128F92EB4A9,Pop,7534,TRAHLDG128F92EB4A9,280410,b'HIStory - PAST_ PRESENT AND FUTURE - Book I',b'ARXPPEY1187FB51DF4',,b'',,b'Michael Jackson',0.0,272.71791,10,0.596,111.132,4,1.0,b'Tabloid Junkie',1995
404,TRAHLDM128F933A3B1,Rock,7533,TRAHLDM128F933A3B1,509704,b'Adios Sui Generis Vol III',b'ARPNDSH1187B9B942F',,b'',,b'Sui Generis',0.0,319.00689,9,0.259,109.305,5,0.795,b'Bubulina',1975
405,TRAHLMD128F146A75F,Electronic,7526,TRAHLMD128F146A75F,29172,b'Solaris',b'ARKQ6QN1187B9B016D',52.05777,b'Ipswich England',1.14378,b'Photek',0.0,157.3873,2,0.087,105.085,4,1.0,b'Under The Palms',2000
406,TRAHMIV128F14693DC,Rock,7495,TRAHMIV128F14693DC,28754,b'Mike & The Mechanics Hits',b'ARYGSFW1187FB519B1',,b'United Kingdom',,b'Mike And The Mechanics',0.0,283.24526,5,0.644,97.882,4,1.0,"""b""Nobody's Perfect""""",1988
407,TRAHMLW128F92D9D82,Rock,7501,TRAHMLW128F92D9D82,428422,b'Am goldenen Rhein',b'ARHKQGH1187B9A4DB4',,b'',,b'In Extremo',0.0,297.45587,2,0.639,110.133,1,0.0,b'Vollmond',2000
408,TRAHNVN128F933EBE8,Blues,7369,TRAHNVN128F933EBE8,379517,b'Spanning A Lifetime',b'AR243ZT1187B9A98D2',32.29869,b'Jackson MS',-90.18049,b'Otis Spann',0.0,233.63873,5,0.655,115.38,3,0.689,b'Evil Ways',1989
409,TRAHOIN128F1473575,Jazz,7514,TRAHOIN128F1473575,34483,b'Solo',b'ARDE7I31187FB43352',23.1168,b'Havana Cuba',-82.38859,b'Gonzalo Rubalcaba',0.0,206.00118,3,0.569,72.071,1,0.0,b'Improv #1',2006
410,TRAHORF12903CDA9FB,Pop,7502,TRAHORF12903CDA9FB,725703,b'A New Hope',b'ARGXXNS1187FB4BAA4',,b'Corte Madera CA',,b'Minipop',0.0,163.00363,2,0.208,160.051,4,0.614,b'Fingerprints',2007
411,TRAHOSP128F4260E9B,Rock,7504,TRAHOSP128F4260E9B,280787,b'Original Album Classics',b'AR2BBHS1187FB4AE06',,b'',,b'Jeff Beck Group',0.0,367.46404,0,0.555,159.415,1,0.0,b'Jody',1971
412,TRAHQBJ12903CAB1FA,Rock,7382,TRAHQBJ12903CAB1FA,707594,b'Black Magic; All Mysteries Revealed',b'AR2AGLK1187B9AAAD0',34.05349,b'Los Angeles CA',-118.24532,b'Year Long Disaster',0.0,222.04036,9,0.493,166.025,4,0.792,b'Stranger In My Room',2010
413,TRAHQHC128F42A77D8,Country,7385,TRAHQHC128F42A77D8,120595,b'Backline Volume 4',b'AR9OLFX1187B9A5762',31.30757,b'Kosse TX',-96.63166,b'Bob Wills',0.0,137.42975,0,0.557,86.197,4,0.708,b'Bubbles in My Beer',1991
414,TRAHQHK128F4288FC7,Latin,7379,TRAHQHK128F4288FC7,104256,b'Sinverguenza',b'ARPAAPH1187FB3601B',,b'',,b'Bacilos',0.0,229.32853,10,0.19,156.002,4,0.974,b'Sangre americana',2004
415,TRAHSAW128F4253EFC,Rock,7579,TRAHSAW128F4253EFC,275954,b'Nocturama',b'ARODBRG1187FB3FD99',,b'',,b'Nick Cave & The Bad Seeds',0.0,180.03546,7,0.762,158.404,3,1.0,b'Rock Of Gibraltar',2003
416,TRAHSYA128F428143A,Blues,7582,TRAHSYA128F428143A,95340,b'I Put a Spell on You: The Best Of',b'ARWVOHH1187FB5974B',,b'Cleveland OH',,"""b""Screamin' Jay Hawkins""""",0.0,211.33016,5,0.844,130.335,1,0.606,b'I Put a Spell on You',1956
417,TRAHUGQ128F92FF08F,Electronic,7594,TRAHUGQ128F92FF08F,532527,b'Music Has The Right To Children',b'AROG07L1187FB4C826',,b'Scotland',,b'Boards of Canada',0.0,472.52853,7,0.087,100.013,4,0.831,b'Happy Cycling',1996
418,TRAHULA128F92CC05F,Folk,7609,TRAHULA128F92CC05F,316046,b'The Collection',b'ARIWB161187B9AA1D5',,b'Forest Hills Queens New York City NY USA',,b'Simon & Garfunkel',0.0,130.76853,4,0.247,149.9,3,1.0,b'Old Friends',1968
419,TRAHUQF128F934EF0C,Reggae,7600,TRAHUQF128F934EF0C,647213,b'The Universal Cure',b'ARL5BEN1187B98E4D9',,b'Montego Bay Jamaica',,b'Jah Cure',0.0,287.65995,5,0.551,85.731,1,0.584,b'Freedom',2008
420,TRAHUQT128F4281228,Rock,7602,TRAHUQT128F4281228,267820,b'Photograph [Commercial Single]',b'ARPAAHK1187B9ABB00',49.26044,b'Hanna Alberta Canada',-123.11403,b'Nickelback',0.0,119.7971,11,0.354,161.909,4,0.685,b'We Will Rock You',2005
421,TRAHUWM128F42801C0,Blues,7601,TRAHUWM128F42801C0,292133,b'Keep It Simple',b'ARO0QD41187FB3AB0A',34.05349,b'Los Angeles CA',-118.24532,"""b""Keb' Mo'""""",0.0,194.48118,7,0.511,88.746,1,0.0,"""b""I'm Amazing""""",2004
422,TRAHVGN128F1484412,Rock,7439,TRAHVGN128F1484412,43318,b'Hybrid Theory',b'ARQUMH41187B9AF699',34.05349,b'Los Angeles CA',-118.24532,b'Linkin Park',0.0,190.30159,3,0.212,103.129,4,0.712,b'Pushing Me Away (Album Version)',2000
423,TRAHVRW128F92F15FE,Country,7441,TRAHVRW128F92F15FE,390157,b'The Essential Ronnie Milsap',b'ARGIABO1187FB4B3B5',35.32689,b'Robbinsville NC',-83.80489,b'Ronnie Milsap',0.0,251.27138,2,1.0,113.86,4,0.265,"""b""Why Don't You Spend The Night""""",1980
424,TRAHWNG128F932AFB7,RnB,7361,TRAHWNG128F932AFB7,363783,b'Down On My Knees',b'ARN03F71187FB4E3F4',,b'United States',,b'Ayo',0.0,240.95302,7,0.441,182.705,4,1.0,b'Down On My Knees',2006
425,TRAHXGG128F9350452,Rock,7420,TRAHXGG128F9350452,518084,b'Live & Rare',b'ARMBTFC1187FB56343',,b'Bakersfield CA',,b'Korn',0.0,185.93914,9,0.768,210.691,4,1.0,b'Right Now',2003
426,TRAHXMC128F4267B70,Electronic,7425,TRAHXMC128F4267B70,264782,"""b""The Dungeonmaster's Guide""""",b'AR035N21187FB3938E',34.23294,b'Earth',-102.4102,b'BT',0.0,253.07383,10,0.255,136.897,3,1.0,b'Knowledge Of Self (Evol Intent Remix)',2004
427,TRAHXWI128F428B7DA,Rock,7421,TRAHXWI128F428B7DA,240016,b'Into the Oh',b'AR26XQ61187FB36CF3',,b'',,b'Geggy Tah',0.0,231.54893,8,0.17,103.046,4,0.884,b'Special Someone',2001
428,TRAHYDH128F9325200,Rock,7394,TRAHYDH128F9325200,630579,b'Abnormal',b'AR1ZZOW1187B99BA84',40.14323,b'New Jersey',-74.72671,b'Bumblefoot',0.0,200.35873,2,0.487,98.784,4,0.26,b'Piranha',2008
429,TRAHYFB128F4280BB8,Blues,7389,TRAHYFB128F4280BB8,161691,b'The Panama Limited',b'ARNEL2O1187FB4421A',33.89627,b'Houston MS',-89.00018,b'Bukka White',0.0,172.30322,6,0.657,107.081,4,0.949,"""b""Fixin' To Die Blues""""",1940
430,TRAHYLE128F1494718,Rock,7393,TRAHYLE128F1494718,53164,b'Arnold Layne',b'AR2W4T81187FB410A7',,b'Cambridgeshire England',,b'David Gilmour Featuring Richard Wright',0.0,202.1873,2,0.036,138.43,1,0.0,b'Arnold Layne',2006
431,TRAHYVC128F421BB24,Jazz,7386,TRAHYVC128F421BB24,228300,b'Latin Jazz (Jazz Club)',b'AROUOZZ1187B9ABE51',40.79195,b'New York NY [Spanish Harlem]',-73.94512,b'Willie Bobo',0.0,139.49342,0,0.516,113.552,7,0.595,"""b""It's Not Unusual""""",2008
432,TRAHZIL12903CF1DC2,Blues,7312,TRAHZIL12903CF1DC2,599320,b'The Roots Of Rap: Classic Recordings From The 1920s & 30s',b'ARDK0551187FB5AC48',31.30627,b'Marlin TX',-96.89774,b'Blind Willie Johnson',0.0,189.3873,5,0.215,164.641,1,0.0,"""b""If I Had My Way I'd Tear This Building Down""""",1996
433,TRAHZLT12903CBEE31,Rock,7327,TRAHZLT12903CBEE31,759590,b'Confi\xc3\xa1',b'ARS4KT21187B9B9438',,b'',,b'Fito Paez',0.0,273.03138,4,0.127,124.989,4,0.0,b'La Ley De La Vida',2010
434,TRAHZMM128E07838FF,Pop,7324,TRAHZMM128E07838FF,1593,b'All I Want',b'AR35YUO1187B9AD83E',55.8578,b'Glasgow Scotland',-4.24251,b'Wet Wet Wet',0.0,257.25342,2,0.393,93.156,4,0.824,b'Goodnight Girl',1992
435,TRAIACZ128F428C60A,Rap,4526,TRAIACZ128F428C60A,297735,"""b""Heard 'Em Say""""",b'ARRH63Y1187FB47783',,b'Atlanta GA',,b'Kanye West / Adam Levine',0.0,204.5122,6,0.0,95.098,4,1.0,"""b""Heard 'Em Say""""",2005
436,TRAIADF12903D0023E,Reggae,4538,TRAIADF12903D0023E,606097,b'Rockers Vibration',b'AR78ZID1187B9B31ED',18.11526,b'Jamaica',-77.27348,b'Mikey Dread',0.0,193.12281,6,0.195,132.088,4,0.674,b'Hot Cross Bun',1982
437,TRAIAMS128EF34DC1B,Rock,4525,TRAIAMS128EF34DC1B,74608,b'Open Fire',b'ARGQANQ11F50C4769E',37.87869,b'San Francisco Bay Area',-121.94345,b'Y&T',0.0,275.9571,6,0.44,170.773,4,0.332,b'Black Tiger',1982
438,TRAIATD128F9331CD6,RnB,4535,TRAIATD128F9331CD6,418240,b'Usher',b'ARPDVPJ1187B9ADBE9',,b'Atlanta GA',,b'Usher',0.0,283.89832,1,0.066,90.199,4,1.0,"""b""I'll Show You Love""""",1994
439,TRAIAUB12903CDFB3D,Reggae,4536,TRAIAUB12903CDFB3D,772499,b'Lively Up Yourself',b'ARAZCWP129462A97F1',,b'',,b'Bob Marley',0.0,224.96608,11,0.769,101.121,1,0.084,b'Small Axe',1999
440,TRAIBMN128E0780C96,Rock,4661,TRAIBMN128E0780C96,299,b'The Bitter End',b'AR6892W1187B9AC71B',,b'London England',,b'Placebo',0.0,260.75383,6,0.725,78.245,4,0.567,b'Evalia',2003
441,TRAIBXJ128F4260700,Rap,4668,TRAIBXJ128F4260700,280531,b'The Best Of',b'AR4WHYC1187B9896E7',,b'Queens NY',,b'A Tribe Called Quest',0.0,251.14077,2,0.161,102.829,4,1.0,b'Scenario',1991
442,TRAIBXQ128F425E6A5,Rock,4665,TRAIBXQ128F425E6A5,280211,b'Charmer',b'ARF2EHS1187B994F4E',36.16778,b'Nashville Tennessee',-86.77836,b'Kings Of Leon',0.0,225.27955,11,0.682,127.006,4,0.589,b'My Party (Kenna Remix)',2007
443,TRAICBC128F932D9F6,Rock,4443,TRAICBC128F932D9F6,505423,b'Cobra Killer',b'ARO3XZQ1187FB39351',,b'',,b'Cobra Killer',0.0,112.19546,3,0.461,86.96,3,0.3,b'Kick Jump - Part Jump',1998
444,TRAIDGE128F4260E9F,Rock,4690,TRAIDGE128F4260E9F,280787,b'Original Album Classics',b'AR2BBHS1187FB4AE06',,b'',,b'Jeff Beck Group',0.0,340.34893,2,0.815,98.087,5,0.545,b'Ice Cream Cakes',1972
445,TRAIDUU128F145B15D,Rock,4681,TRAIDUU128F145B15D,23967,b'The Wild One - The Greatest Hits',b'AR6UVLC1187B9B4D4C',42.33168,b'Detroit MI',-83.04792,b'Suzi Quatro',0.0,217.46893,4,0.924,168.165,1,0.0,"""b""Mama's Boy""""",1979
446,TRAIELD128F92DC682,Rock,4677,TRAIELD128F92DC682,429695,b'Youth & Young Manhood',b'ARF2EHS1187B994F4E',36.16778,b'Nashville Tennessee',-86.77836,b'Kings Of Leon',0.0,168.82893,7,0.664,125.875,1,0.0,b'Genius',2003
447,TRAIHFF128EF351817,Pop,4725,TRAIHFF128EF351817,76202,b'Soulsation! The 25th Anniversary Collection',b'ARXPPEY1187FB51DF4',,b'',,b'Michael Jackson',0.0,192.57424,1,0.544,110.28,4,0.087,b'Just A Little Bit Of You',1975
448,TRAIHPX128F428081B,Rock,4719,TRAIHPX128F428081B,292235,b'Live in Malaysia 2004',b'AR1RMYB1187FB5A59E',37.27188,b'California',-119.27023,b'Incubus',0.0,353.77587,9,0.684,107.922,4,0.492,b'Just A Phase',2001
449,TRAIIUE128E07826EC,Electronic,4603,TRAIIUE128E07826EC,1224,b'Strange Cargo III',b'ARZS5VW1187FB567E8',,b'',,b'William Orbit',0.0,270.94159,0,0.031,146.389,5,0.399,b'Harry Flowers',1993
450,TRAIJLI128F92FC94A,Blues,4512,TRAIJLI128F92FC94A,395797,"""b""Soul To Soul/ Texas Flood/ Couldn't Stand The Weather""""",b'ART3O5Z1187B9AB043',32.77815,b'Dallas TX',-96.7954,b'Stevie Ray Vaughan And Double Trouble',0.0,166.73914,8,0.649,122.546,4,0.454,b'Mary Had A Little Lamb',1988
451,TRAIJMG12903D08168,Rock,4509,TRAIJMG12903D08168,608959,b'Bricks Are Heavy',b'AR3KGPQ1187FB53C84',34.05349,b'Los Angeles CA',-118.24532,b'L7',0.0,163.13424,2,0.177,85.82,3,0.238,"""b""This Ain't Pleasure""""",1992
